dataId,No,formula,symbolSet,spaceGroup,spaceGroupNo,crystalSys,a,b,c,alpha,beta,gamma
4113921,254,Fe8,Fe,Pmmm,47,2,8.0228,7.696,7.5424,90,90,90
1527735,255,Ba2 O2,Ba O,P4/nmm,129,1,4.397,4.397,3.196,90,90,90
1523688,256,Ta2 Ni4,Ni Ta,I4/mmm,139,1,3.154,3.154,7.905,90,90,90
1531509,257,Rb6 Mn2 F14,F Mn Rb,P4/mbm,127,1,8.05,8.05,5.89,90,90,90
1509795,258,Eu2 Si4 Ag4,Ag Eu Si,I4/mmm,139,1,4.309,4.309,10.49,90,90,90
4309806,259,Yb6 N8 O49,N O Yb,P-1,2,6,9.995,10.0266,11.308,96.524,108.701,110.792
4123983,260,Ta6 Sn2,Sn Ta,Pm-3n,223,0,5.276,5.276,5.276,90,90,90
2310275,261,Dy8 Pt16,Dy Pt,Fd-3m,227,0,7.5966,7.5966,7.5966,90,90,90
1538614,262,Li56 Ni8 N32,Li N Ni,P-43n,218,0,9.571,9.571,9.571,90,90,90
1527102,263,Tb3 Mn3.01 Ga2.99,Ga Mn Tb,P-62m,189,6,7.079,7.079,7.079,90,90,120
1540261,264,Cd4 Te0.8 S3.2,Cd S Te,F-43m,216,0,6.35,6.35,6.35,90,90,90
1567371,265,Mo4 C24 O24,C Mo O,Pnma,62,2,11.80973,11.28599,6.38709,90,90,90
1530945,266,Rb8 U4 Br24,Br Rb U,Fm-3m,225,0,10.94,10.94,10.94,90,90,90
4320809,267,Na4 Cl4,Cl Na,Fm-3m,225,0,5.6635,5.6635,5.6635,90,90,90
2006589,268,Cu12 Mo8 O36,Cu Mo O,Pnma,62,2,7.667,6.862,14.608,90,90,90
1540989,269,Pr0.12 Pd3.88,Pd Pr,Fm-3m,225,0,3.917,3.917,3.917,90,90,90
1519038,270,Re12 S8.38 Br19.62,Br Re S,P-1,2,6,9.2,9.289,12.84,82.71,84.07,82.83
1537850,271,Nd10.668 Se16,Nd Se,I-43d,220,0,8.87,8.87,8.87,90,90,90
2106579,272,Ga24 Fe18,Fe Ga,C2/m,12,5,10.091,7.666,7.866,90,106.66,90
1545872,273,Pr4 Zr8 F44,F Pr Zr,Ibam,72,2,7.716,10.006,10.897,90,90,90
1008371,274,Bi8 P16 O52,Bi O P,C2/c,15,5,11.977,6.878,13.285,90,106.5,90
1560914,275,Gd4 P20 O56,Gd O P,P2_1/c,14,2,8.74,8.986,13.04,90,90,90
1538488,276,Li6 Ge3 F18,F Ge Li,P321,150,4,8.41,8.41,4.62,90,90,120
9009917,277,As4 Os2,As Os,Pnnm,58,2,5.4115,6.19,3.0127,90,90,90
9012548,278,Nd18 C18 O72,C Nd O,P-6,174,4,12.32,12.32,9.88,90,90,120
1537519,279,Mo36 O104,Mo O,P-1,2,6,8.145,11.89,21.23,102.67,67.82,109.97
4301514,280,Ba8 Ga16 O48,Ba Ga O,Pbca,61,2,12.586,7.4091,13.042,90,90,90
1529235,281,Nd4 S2 O12,Nd O S,I222,23,2,4.11991,4.22332,13.349,90,90,90
1535795,282,Bi4 S4 Br4,Bi Br S,Pnma,62,2,8.02,9.7,4.01,90,90,90
1538557,283,La1 Ce1 F6,Ce F La,P6_3/mmc,194,4,4.148,4.148,7.354,90,90,120
1525078,284,Zr8 V14.56 Co1.44,Co V Zr,Fd-3m,227,0,7.37,7.37,7.37,90,90,90
1539261,285,Zr4 Ru8,Ru Zr,P6_3/mmc,194,4,5.141,5.141,8.509,90,90,120
1538468,286,Ga4 Sb4 Cl24,Cl Ga Sb,P2_1/c,14,5,9.837,7.812,12.504,90,101,90
2310433,287,Pb4 O4,O Pb,Pbcm,57,2,5.876,5.476,4.743,90,90,90
2310983,288,Sr8 Ir16,Ir Sr,Fd-3m,227,0,7.7,7.7,7.7,90,90,90
1522963,289,Nb5.82 Sn2 Mo0.18,Mo Nb Sn,Pm-3n,223,0,5.282,5.282,5.282,90,90,90
4001135,290,Gd4 Sn4.676 Ge3.324,Gd Ge Sn,Cmcm,63,2,4.3005,16.441,4.0944,90,90,90
1537277,291,Li0.6 V3.48 O6,Li O V,R-3m,166,4,2.887,2.887,14.23,90,90,120
1509879,292,Rb4 Ag16.104 I20,Ag I Rb,P4_132,213,0,11.24,11.24,11.24,90,90,90
1011336,293,Fe4 B4,B Fe,Pnma,62,2,4.053,5.495,2.946,90,90,90
2002133,294,Ba8 In4 O14,Ba In O,I4/mmm,139,1,4.1752,4.1752,29.48299,90,90,90
1501529,295,W1 C1,C W,P-6m2,187,4,2.89455,2.89455,2.83211,90,90,120
1530320,296,Pb4 Cl7.72,Cl Pb,Pnma,62,2,7.619,9.043,4.5336,90,90,90
8104137,297,Rb6 Nb4 Br18,Br Nb Rb,P6_3/mmc,194,4,7.587,7.587,17.97,90,90,120
2106088,298,Sc88 Os32,Os Sc,Fm-3m,225,0,13.344,13.344,13.344,90,90,90
1537246,299,Eu24 P32,Eu P,Fdd2,43,2,14.05,17.085,5.738,90,90,90
1527636,300,Ce8 Ni4 Ru12,Ce Ni Ru,Fd-3m,227,0,7.452,7.452,7.452,90,90,90
1536155,301,Tb3 Ga9 Os3,Ga Os Tb,Pm-3m,221,0,6.408,6.408,6.408,90,90,90
9014969,302,Rb4 Se4,Rb Se,Fm-3m,225,0,6.92,6.92,6.92,90,90,90
1540058,303,Tm2,Tm,P6_3/mmc,194,4,3.5426,3.5426,5.5708,90,90,120
4031692,304,Sn4 Te4,Sn Te,Fm-3m,225,0,6.32,6.32,6.32,90,90,90
1538859,305,Zr10 Re48,Re Zr,I-43m,217,0,9.645,9.645,9.645,90,90,90
4003430,306,Al32 P32 O128,Al O P,Iba2,45,2,14.7696,27.6372,8.35796,90,90,90
9014129,307,Mg4 S4 O32,Mg O S,C2/c,15,5,11.9236,5.1736,12.1958,90,117.548,90
1008703,308,Ba1.296 Ga21.596 O33.68,Ba Ga O,P6_3/mmc,194,4,5.859,5.859,23.19199,90,90,120
9011671,309,Ag4 Cl4,Ag Cl,Fm-3m,225,0,5.346,5.346,5.346,90,90,90
1537331,310,Ga8 I12,Ga I,P2_1/c,14,5,11.294,8.715,13.453,90,145.6,90
1508999,311,Sr2 Ga6.84 Ag1.16,Ag Ga Sr,I4/mmm,139,1,4.405,4.405,10.914,90,90,90
1509364,312,Gd4 Ag4 Se8,Ag Gd Se,I4_1md,109,1,8.01,8.01,12.45,90,90,90
1525176,313,Ce2 Sb2 Pt2,Ce Pt Sb,P6_3/mmc,194,4,4.55,4.55,8.077,90,90,120
1539054,314,La1 Pb3,La Pb,Pm-3m,221,0,4.903,4.903,4.903,90,90,90
9005267,315,Ni10 As4 O24,As Ni O,C2/m,12,5,9.291,9.008,5.149,90,98.7,90
2310892,316,Sc1 Rh1,Rh Sc,Pm-3m,221,0,3.204,3.204,3.204,90,90,90
1540800,317,Cr2 Te1.6 Se0.4,Cr Se Te,P6_3/mmc,194,4,3.95,3.95,6.227,90,90,120
9009815,318,Pb4 W4 O16,O Pb W,I4_1/a,88,1,5.45565,5.45565,11.9923,90,90,90
1525175,319,K8 Cd104,Cd K,Fm-3c,226,0,13.785,13.785,13.785,90,90,90
4339610,320,Eu4 Ga4 Sn4,Eu Ga Sn,P6_3/mmc,194,4,4.5243,4.5243,18.067,90,90,120
2020007,321,K3 Sc3 S6,K S Sc,R-3m,166,4,3.8106,3.8106,21.719,90,90,120
1511241,322,Nb8 B4 N3.9,B N Nb,Cmcm,63,2,3.172,17.841,3.114,90,90,90
1519095,323,Yb1 Al2 Ge2,Al Ge Yb,P-3m1,164,4,4.179,4.179,7.069,90,90,120
9001649,324,Pr4 P4 O16,O P Pr,P2_1/c,14,5,6.7596,6.9812,6.4344,90,103.53,90
7041494,325,Gd7.976 Mn16.024 S28,Gd Mn S,Cmcm,63,2,3.7694,12.4664,22.288,90,90,90
1525255,326,Ho6 Ga17.6 Cu4.4,Cu Ga Ho,Immm,71,2,4.161,12.26,9.719,90,90,90
1539201,327,Te2 Pt1,Pt Te,P-3m1,164,4,4.018,4.018,5.212,90,90,120
2018282,328,Sc4 Te4,Sc Te,P6_3/mmc,194,4,4.0969,4.0969,13.602,90,90,120
1011318,329,V4 N4,N V,Fm-3m,225,0,4.28,4.28,4.28,90,90,90
1534423,330,Ho6 Al42 Au18,Al Au Ho,R-3c,167,4,8.0056,8.0056,20.909,90,90,120
9016347,331,Fe4 Sb8 S16,Fe S Sb,Pnma,62,2,11.034,13.5152,3.7136,90,90,90
1524878,332,Mn10.8 Ga10 Cu1.2,Cu Ga Mn,P6_3/mmc,194,4,8.343,8.343,5.185,90,90,120
1528913,333,Li1.44 Co3 O6,Co Li O,R-3m,166,4,2.809,2.809,14.389,90,90,120
2001701,334,K4 Zn2 Br8,Br K Zn,P2_1/m,11,5,7.2,7.477,9.144,90,108.95,90
2106930,335,In1.72 As0.26 S3,As In S,P-3m1,164,4,3.806,3.806,9.044,90,90,120
4001618,336,Yb8 Ga36 Pd12,Ga Pd Yb,C2/c,15,5,13.186,7.5987,10.476,90,114.9,90
1528397,337,Sr6 Cr4 O13.9,Cr O Sr,I4/mmm,139,1,3.8304,3.8304,20.1396,90,90,90
2200093,338,Cd4 As4 O14,As Cd O,C2/m,12,5,6.9446,9.0365,4.853,90,101.77,90
1534565,339,In3.3332 Ga3.3332 S10,Ga In S,P6_3mc,186,4,3.8134,3.8134,30.656,90,90,120
1540891,340,Zr8 Si4,Si Zr,I4/mcm,140,1,6.581,6.581,5.372,90,90,90
1009015,341,Y32 O48,O Y,Ia-3,206,0,10.5957,10.5957,10.5957,90,90,90
1541509,342,Sr4 Cl8,Cl Sr,Fm-3m,225,0,6.971,6.971,6.971,90,90,90
1540146,343,Na8 Ge4 O40,Ge Na O,P2_1/c,14,6,6.454,8.405,17.481,90,90,88.08
1524561,344,Nd1 Si1.6,Nd Si,P6/mmm,191,4,3.96,3.96,4.27,90,90,120
7127692,345,Ba2 Ge16 As28,As Ba Ge,I-43m,217,0,10.306,10.306,10.306,90,90,90
4517545,346,In12 Se18,In Se,P6_5,170,4,7.1231,7.1231,19.3925,90,90,120
9008163,347,Sr8 I16,I Sr,Pbca,61,2,15.22,8.22,7.9,90,90,90
2107179,348,K8 I8 Cl16,Cl I K,P2_1/c,14,5,8.507,10.907,12.126,90,107.82,90
8104159,349,Ni9 Pb6 Se6,Ni Pb Se,R-3m,166,4,5.6167,5.6167,14.286,90,90,120
2021029,350,Zr4 Cl16,Cl Zr,Pca2_1,29,2,6.2389,7.3667,11.9735,90,90,90
1011216,351,Fe6 N3,Fe N,P-31m,162,4,4.793,4.793,4.417,90,90,120
9015140,352,Cs4 Au4 Cl12,Au Cl Cs,I4/mmm,139,1,7.49,7.49,10.87,90,90,90
2002425,353,Ba1 Ir1 O3,Ba Ir O,Pm-3m,221,0,4.1009,4.1009,4.1009,90,90,90
1511224,354,Li8 B4 Pd12,B Li Pd,P4_332,212,0,6.7534,6.7534,6.7534,90,90,90
8103488,355,Ca10 Ni30 B8,B Ca Ni,P6_3/mmc,194,4,5.115,5.115,27.946,90,90,120
1521140,356,Na16 C16,C Na,I4_1/acd,142,1,6.778,6.778,12.74,90,90,90
2310630,357,Ca2 P4 O18,Ca O P,P-1,2,6,5.61,11.89,6.46,98.6,118,83.4
1509586,358,Ce2 Ga6.704 Ag1.296,Ag Ce Ga,I4/mmm,139,1,4.318,4.318,10.737,90,90,90
4343633,359,Cs2 Sc2 Cl6,Cl Cs Sc,P6_3/mmc,194,4,7.35,7.35,6.045,90,90,120
1535079,360,Tb10 Br16,Br Tb,C2/m,12,5,20.705,3.859,13.367,90,133.07,90
4121256,361,Li2 C12 N8,C Li N,P2/c,13,5,5.4328,5.41122,11.9143,90,107.6955,90
1522946,362,Mg1 Pt3,Mg Pt,P4/mmm,123,1,3.88,3.88,3.72,90,90,90
1528946,363,Mg4 Si4 O12,Mg O Si,Cmcm,63,2,2.462,8.053,6.108,90,90,90
4335800,364,Na20 U20 O72,Na O U,C2/c,15,5,12.2675,19.7275,6.8643,90,101.414,90
2300662,365,Fe56 C24,C Fe,Pbca,61,2,11.9698,4.524,13.7658,90,90,90
7222732,366,Cs12 As4 O16,As Cs O,Pnma,62,2,12.5427,9.029,6.585,90,90,90
1519052,367,Mn12 V8 O32,Mn O V,Cmce,64,2,6.247,11.728,8.491,90,90,90
9013162,368,Zn6 S6,S Zn,P6_3mc,186,4,3.812,3.812,18.68999,90,90,120
1512117,369,Sr1 V1 O3,O Sr V,Pm-3m,221,0,3.8409,3.8409,3.8409,90,90,90
2310620,370,Cu4 S4 O16,Cu O S,Pnma,62,2,8.39,6.69,4.83,90,90,90
2105407,371,Ca12 B24 O48,B Ca O,Pna2_1,33,2,11.38,6.382,11.304,90,90,90
1534972,372,Bi8 Mo48 Cl120,Bi Cl Mo,C2/c,15,5,12.681,13.046,25.719,90,91.79,90
8103683,373,Ta8 Mn4 O24,Mn O Ta,Pbcn,60,2,14.4219,5.7513,5.0816,90,90,90
2106429,374,Tb4 As4 O16,As O Tb,I4_1/amd,141,1,7.09,7.09,6.32,90,90,90
6000426,375,Cs12 Sn6 Au21,Au Cs Sn,R-3m,166,4,6.844,6.844,29.233,90,90,120
1529650,376,K96 Tl32 F192,F K Tl,Fd-3,203,0,17.86,17.86,17.86,90,90,90
1533716,377,Na3 Er3 O6,Er Na O,R-3m,166,4,3.3842,3.3842,16.5945,90,90,120
2310992,378,Th8 S12,S Th,Pnma,62,2,10.99,3.96,10.85,90,90,90
2107151,379,V8 Co12 O32,Co O V,Cmce,64,2,6.03,11.486,8.312,90,90,90
9008947,380,Ni4 B4,B Ni,Cmcm,63,2,2.925,7.396,2.966,90,90,90
1514106,381,Mn32 O48,Mn O,Ia-3,206,0,9.42,9.42,9.42,90,90,90
1510554,382,Er4 Au10 F42,Au Er F,P-1,2,6,11.852,7.9398,8.9383,88.751,89.187,88.884
2102644,383,K8 Cr8 O28,Cr K O,P-1,2,6,7.3807,7.4593,13.391,96.205,98.033,90.914
1542192,384,Ga8 Ge8 S32,Ga Ge S,I-42d,122,1,11.599,11.599,19.817,90,90,90
7221395,385,Ga4 Te4 Cl4,Cl Ga Te,Pnnm,58,2,5.852,14.466,4.082,90,90,90
1535506,386,Fe2 N4 Cl4,Cl Fe N,Cmmm,65,2,8.042,7.998,3.7383,90,90,90
1527225,387,V1 Zn3,V Zn,Pm-3m,221,0,3.848,3.848,3.848,90,90,90
4118056,388,Zn4 H40 C24,C H Zn,I4_1/a,88,1,10.4865,10.4865,5.8982,90,90,90
7221040,389,Cs24 Ge8 Te24,Cs Ge Te,C2/c,15,5,17.027,14.237,10.104,90,96.701,90
1552430,390,Yb3 Al9 Pd6,Al Pd Yb,P6/mmm,191,4,9.2802,9.2802,4.1956,90,90,120
4324291,391,Mo24 S24 O144,Mo O S,C2/c,15,5,8.5922,12.2951,25.671,90,94.567,90
3000116,392,Li4 B12 O20,B Li O,Pna2_1,33,2,8.4524,7.3868,5.202,90,90,90
1532819,393,Ti2 O4,O Ti,P4_2/mnm,136,1,4.6257,4.6257,2.9806,90,90,90
1010192,394,Tl8 Te4 Cl24,Cl Te Tl,Fm-3m,225,0,10.107,10.107,10.107,90,90,90
1542039,395,Nb24 Cl56,Cl Nb,Cmce,64,2,12.252,11.019,13.494,90,90,90
9009788,396,Ta4 Sb4 O16,O Sb Ta,Pnna,52,2,4.916,5.542,11.78,90,90,90
4324652,397,K2.78 Mn6 O12,K Mn O,C2/m,12,5,14.259,2.8438,9.526,90,126.908,90
7221353,398,Ba2 Zn4 P4,Ba P Zn,I4/mmm,139,1,4.019,4.019,13.228,90,90,90
1509971,399,Ce3.22 Al19.562 Ag14.798,Ag Al Ce,P6_3/mmc,194,4,9.3742,9.3742,9.1525,90,90,120
2243959,400,Nd1 B2 Rh3,B Nd Rh,P6/mmm,191,4,5.4527,5.4527,3.11066,90,90,120
2106377,401,Ca16 N32 O144,Ca N O,P2_1/c,14,5,12.25,20.359,13.517,90,114.89,90
2203238,402,La3 N9 O18,La N O,R3m,160,4,10.6226,10.6226,4.0954,90,90,120
1523711,403,Gd12 Al76 Ni20,Al Gd Ni,Cmcm,63,2,4.0893,15.993,27.092,90,90,90
2106217,404,Y24 Cd143.944,Cd Y,Im-3,204,0,15.482,15.482,15.482,90,90,90
9000999,405,Mn32 Si32 O96,Mn O Si,I4_1/a,88,1,11.774,11.774,11.636,90,90,90
2106443,406,Cr4 O12,Cr O,Ama2,40,2,4.789,8.557,5.743,90,90,90
9009051,407,Zr4 O8,O Zr,Fm-3m,225,0,5.07,5.07,5.07,90,90,90
9003430,408,Mg16 Si16 O48,Mg O Si,Pbca,61,2,18.027,8.683,5.013,90,90,90
1510741,409,La1 B2 Ru3,B La Ru,P6/mmm,191,4,5.605,5.605,3.006,90,90,120
1541581,410,Rb8 Pd4 F24,F Pd Rb,Fm-3m,225,0,8.57,8.57,8.57,90,90,90
7101402,411,Hf4 H80 C80,C H Hf,Pna2_1,33,2,8.815,14.432,12.7,90,90,90
1522534,412,Fe1.5 Pt0.5,Fe Pt,Im-3m,229,0,2.969,2.969,2.969,90,90,90
1532198,413,V3 Si6,Si V,P6_422,181,4,4.5726,4.5726,6.3744,90,90,120
9013889,414,Fe6 P4 O24,Fe O P,P2_1/c,14,2,10.45,4.65,9.25,90,90,90
2009657,415,Sr1 Sb2 O6,O Sb Sr,P-31m,162,4,5.2724,5.2724,5.3659,90,90,120
1523539,416,Nd3 Pu1,Nd Pu,P6_3/mmc,194,4,3.597,3.597,11.612,90,90,120
1521771,417,Na4 Ni4 F12,F Na Ni,Pnma,62,2,5.529,7.695,5.369,90,90,90
1539825,418,Sc24.64 Ni81.34 Ge62,Ge Ni Sc,P6/mmm,191,4,17.865,17.865,8.22,90,90,120
1540128,419,U1 Tl3,Tl U,Pm-3m,221,0,4.675,4.675,4.675,90,90,90
1531588,420,Li4 Ga4 S8,Ga Li S,Pna2_1,33,2,6.5133,7.8629,6.2175,90,90,90
9015745,421,Yb32 O48,O Yb,I2_13,199,0,10.39,10.39,10.39,90,90,90
1534291,422,V12 As4 C4,As C V,Cmcm,63,2,3.128,10.14,7.699,90,90,90
9014263,423,Cs24 Nb47.68 O131.2,Cs Nb O,Cmcm,63,2,18.315,24.506,7.296,90,90,90
7101270,424,V2,V,Im-3m,229,0,3.02658,3.02658,3.02658,90,90,90
2106374,425,La14 I6 O36,I La O,P6_3/m,176,4,18.315,18.315,3.928,90,90,120
2103729,426,Nb6 In1.0784 Te8,In Nb Te,P6_3/m,176,4,10.6768,10.6768,3.6566,90,90,120
2206575,427,Sc2 Br2 O2,Br O Sc,Pmmn,59,2,3.5505,3.9543,8.7,90,90,90
4344126,428,Ba16 As10.404,As Ba,I-43d,220,0,9.9731,9.9731,9.9731,90,90,90
1001145,429,Cd10.664 Sn10.672 O32,Cd O Sn,Fd-3m,227,0,9.151,9.151,9.151,90,90,90
2008844,430,Ni17.424 As12 O48,As Ni O,I-42d,122,1,6.781,6.781,18.835,90,90,90
9006956,431,Na4 Mg4 F12,F Mg Na,Pnma,62,2,5.365,5.492,7.674,90,90,90
1008048,432,Ti16 O28,O Ti,P-1,2,6,5.5942,7.1216,12.46,95.05,95.19,108.76
1010640,433,Co4 I8 N24,Co I N,Fm-3m,225,0,10.92,10.92,10.92,90,90,90
7110877,434,Mo2 H30 C10,C H Mo,I4,79,1,7.68,7.68,6.49,90,90,90
1527387,435,Np1 Ga3,Ga Np,Pm-3m,221,0,4.227,4.227,4.227,90,90,90
1525190,436,Y4 Cd12,Cd Y,Fm-3m,225,0,7.412,7.412,7.412,90,90,90
1521175,437,Pr6 Al6 O18,Al O Pr,R-3c,167,4,5.3504,5.3504,13.0474,90,90,120
4000576,438,Tm12 B20 O48,B O Tm,Pmna,53,2,12.82,4.6019,12.477,90,90,90
1522783,439,Nb0.44 Rh3.56,Nb Rh,Fm-3m,225,0,3.835,3.835,3.835,90,90,90
1563521,440,Tm24 Mn8 Sn38.688,Mn Sn Tm,Pnma,62,2,18.495,6.0619,14.976,90,90,90
1535259,441,Rb2 Nb8 Cl22,Cl Nb Rb,Pmma,51,2,16.2109,6.9022,6.5793,90,90,90
1541746,442,Cd13 I26,Cd I,P3m1,156,4,4.24,4.24,88.8,90,90,120
2106625,443,Ba4 Ce4 O12,Ba Ce O,Pnma,62,2,6.21664,8.77789,6.23629,90,90,90
1561620,444,Yb3 U1 Se8,Se U Yb,Pbcm,57,2,6.9937,7.4807,5.4967,90,90,90
1522649,445,Gd4 In2,Gd In,P6_3/mmc,194,4,5.413,5.413,6.756,90,90,120
9008774,446,Yb4 Se4,Se Yb,Fm-3m,225,0,5.867,5.867,5.867,90,90,90
4340670,447,Cr11.628 Bi11.9992 O44,Bi Cr O,Pn-3,201,0,9.2181,9.2181,9.2181,90,90,90
1541458,448,Pr4 O8,O Pr,Fm-3m,225,0,5.394,5.394,5.394,90,90,90
1509063,449,Ti1 Ag0.167 S2,Ag S Ti,P-3m1,164,4,3.4676,3.4676,6.2247,90,90,120
2104752,450,Fe4 As4 S4,As Fe S,P-1,2,5,5.74336,5.66981,5.78711,90,112.19,90
4000973,451,Fe6 N2.164,Fe N,P312,149,4,4.7241,4.7241,4.3862,90,90,120
1523104,452,Gd12 Al8 Ni24,Al Gd Ni,Im-3m,229,0,8.974,8.974,8.974,90,90,90
9003674,453,Ca32 Ge32 O96,Ca Ge O,I4_1/a,88,1,12.535,12.535,12.37,90,90,90
1525247,454,U12 Mo80 O256,Mo O U,Cccm,66,2,8.246,28.76,19.78,90,90,90
1508412,455,Cs16 Cd4 As56,As Cd Cs,P2_1/c,14,5,10.608,16.761,14.363,90,91.785,90
1528092,456,Li10 Al2 O8,Al Li O,Pmmn,59,2,6.424,6.305,4.623,90,90,90
4085114,457,Mg1 H42 C58,C H Mg,P-1,2,6,8.204,10.755,12.969,66.47,76.5,87.23
1524427,458,Ho24 Ga4 Co8,Co Ga Ho,Immm,71,2,9.294,9.37,9.804,90,90,90
1527870,459,Ba4 Te4 O16,Ba O Te,P2_1/c,14,5,8.58,7.53,7.7,90,106.03,90
9000261,460,Mn16 Ge8 O32,Ge Mn O,Imma,74,2,6.025,12.095,8.752,90,90,90
9008662,461,La4 Se4,La Se,Fm-3m,225,0,6.06,6.06,6.06,90,90,90
1533725,462,Y4 Ga2.64 Ge10.56,Ga Ge Y,Cmmm,65,2,3.994,20.76,4.134,90,90,90
1527399,463,K8 Zr4 O12,K O Zr,Pnma,62,2,5.93,10.48,7.03,90,90,90
1531863,464,Tm6 Fe1 Sb2,Fe Sb Tm,P-62m,189,4,7.997,7.997,4.114,90,90,120
1540789,465,D27.84 Zr8 Cr16,Cr D Zr,Fd-3m,227,0,7.697,7.697,7.697,90,90,90
7222426,466,Mn20 Si12,Mn Si,P2_1/m,11,6,6.8929,11.9152,4.8061,90,90,90.222
2015819,467,Tb4 Mg6 Ni4,Mg Ni Tb,Cmmm,65,2,3.9788,21.203,3.6583,90,90,90
1531879,468,Cu6 P2 Se8,Cu P Se,Pmn2_1,31,2,7.685,6.656,6.377,90,90,90
1508228,469,Al24 P24 O96,Al O P,C2/c,15,5,13.7114,12.7315,18.5706,90,90.01,90
1510760,470,Ti0.5 B2 Mo0.5,B Mo Ti,P6/mmm,191,4,3.035,3.035,3.206,90,90,120
1511648,471,Ta10 B12,B Ta,Cmmm,65,2,22.602,3.1385,3.2895,90,90,90
9000400,472,Fe4 S6 O46,Fe O S,P-1,2,6,6.184,23.6,6.539,94.18,101.73,96.27
1559617,473,K3 Bi3 S6,Bi K S,R-3m,166,4,4.128802,4.128802,22.09041,90,90,120
9008941,474,Ge4 Rh4,Ge Rh,Pnma,62,2,6.48,5.7,3.25,90,90,90
4000203,475,Ni11.44 Sb2 Se4,Ni Sb Se,I4/mmm,139,1,3.7021,3.7021,18.593,90,90,90
4001689,476,K7.222 Zn18.2 As27.8,As K Zn,Pm-3n,223,0,10.7173,10.7173,10.7173,90,90,90
1539613,477,Tl2 Ag6 Te4,Ag Te Tl,Cmmm,65,2,4.6,4.76,15.45,90,90,90
2107436,478,Zn4 P8 O20,O P Zn,P2_1/c,14,5,7.692,7.391,10.49,90,104.15,90
1528186,479,Al2 P2 S8,Al P S,P222,16,2,5.61,5.67,9.05,90,90,90
1534320,480,Cs2 Nb8 Cl22,Cl Cs Nb,Pmma,51,2,16.19,6.91,6.67,90,90,90
1511506,481,Re16 B16,B Re,I4_1/amd,141,1,10.586,10.586,4.201,90,90,90
1527969,482,Ce1 Tl1.5 Sn1.5,Ce Sn Tl,Pm-3m,221,0,4.754,4.754,4.754,90,90,90
1510075,483,Ce3 Cd3 Au3,Au Cd Ce,P-62m,189,4,7.8291,7.8291,4.1001,90,90,120
1001837,484,Cd8 As12 I4,As Cd I,Cc,9,5,8.436,9.594,7.952,90,100.65,90
2020123,485,Li3 Nd1 Bi2,Bi Li Nd,P-3m1,164,4,4.6596,4.6596,7.422,90,90,120
9009230,486,Al4 Si4 O18,Al O Si,P1,1,6,5.1554,8.9448,7.4048,91.7,104.862,89.822
1541752,487,Ba16 P10.596,Ba P,I-43d,220,0,9.779,9.779,9.779,90,90,90
4328188,488,K6 Ga15.988 Au2.012,Au Ga K,I-4m2,119,1,6.09,6.09,15.45,90,90,90
1510132,489,Eu20 Sn20 Au20,Au Eu Sn,Imm2,44,2,4.791,38.336,8.201,90,90,90
4328550,490,Li8 Nd8 Ge12,Ge Li Nd,Cmcm,63,2,4.4222,18.658,6.8905,90,90,90
1008751,491,La6 F18,F La,P6_3cm,185,4,7.16,7.16,7.36,90,90,120
2310365,492,Sc6 In2,In Sc,P6_3/mmc,194,4,6.421,6.421,5.183,90,90,120
9013400,493,Pb4 S4,Pb S,Fm-3m,225,0,5.9143,5.9143,5.9143,90,90,90
1541878,494,U8 F36,F U,I-43m,217,0,8.4545,8.4545,8.4545,90,90,90
9009251,495,Fe4 As2 O11,As Fe O,P-1,2,6,6.461,6.594,5.036,106.21,98.35,108.86
1531182,496,Rb3 Os1,Os Rb,Pm-3m,221,0,5.8599,5.8599,5.8599,90,90,90
1538123,497,Li352 Si80,Li Si,F-43m,216,0,18.75,18.75,18.75,90,90,90
1530464,498,Y2 In6 O24,In O Y,Im-3,204,0,8.038,8.038,8.038,90,90,90
1541096,499,Pt2 S4 Cl16,Cl Pt S,P2_1/c,14,5,6.271,7.177,12.368,90,100.14,90
8101604,500,Sr0.772 Ca3.228 Si4,Ca Si Sr,Cmcm,63,2,4.614,10.865,3.924,90,90,90
2310324,501,Na6 Cd33,Cd Na,Pm-3,200,0,9.605,9.605,9.605,90,90,90
1510336,502,Cd1.9 Au2.1,Au Cd,Pmma,51,2,4.766,3.151,4.859,90,90,90
1531278,503,Gd1 Zn1 Si1,Gd Si Zn,P6/mmm,191,4,4.132,4.132,4.03,90,90,120
9008213,504,Ti4 O8,O Ti,I4_1/amd,141,1,3.7842,3.7842,9.5146,90,90,90
8103770,505,Cu16 Bi16 Se36,Bi Cu Se,Pnma,62,2,32.692,4.1198,12.202,90,90,90
2104872,506,Co10 As10 O35,As Co O,P-1,2,6,32.992,5.3332,8.9775,58.472,149.011,126.976
2300073,507,Fe12 C4,C Fe,Pnma,62,2,5.0843,6.7513,4.51556,90,90,90
1509309,508,Er2 Ag2 Se4,Ag Er Se,Fm-3m,225,0,5.744,5.744,5.744,90,90,90
4002500,509,Li1.35 Ni0.79 N1,Li N Ni,P6/mmm,191,4,3.7696,3.7696,3.527,90,90,120
4124518,510,Li0.104 Ti4 O8,Li O Ti,I4_1/amd,141,1,3.7919,3.7919,9.4973,90,90,90
1536727,511,Eu6 P19 Rh30,Eu P Rh,P6_3/m,176,4,15.566,15.566,3.821,90,90,120
